,AAPL,AMGN,AXP,BA,CAT,CRM,CSCO,CVX,DIS,DOW,GS,HD,HON,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PG,TRV,UNH,V,VZ,WBA,WMT
2000-01-18,0.7993565201759338,54.65055847167969,32.97406005859375,29.04665756225586,14.151270866394045,4.300000190734863,41.58048629760742,20.677221298217773,26.69376564025879,44.31278991699219,67.70780181884766,39.50253677368164,34.59703826904297,72.73391723632812,31.892486572265625,26.556535720825195,25.340917587280277,18.09542465209961,24.551326751708984,28.39243507385254,32.14494705200195,36.62041091918945,5.040765285491943,32.99983596801758,18.974544525146484,6.182491302490234,12.90792179107666,20.296274185180664,20.6823844909668,44.589805603027344
2000-01-19,0.8195450901985168,56.97505569458008,32.4029655456543,30.741060256958008,13.974149703979492,4.300000190734863,41.69649505615234,20.358875274658203,26.887191772460938,44.31278991699219,68.24360656738281,40.40032958984375,31.811687469482425,75.0903091430664,31.24838638305664,26.647417068481445,26.45627212524414,18.16502952575684,25.0689754486084,28.8857364654541,32.4570426940918,33.98056411743164,5.258577346801758,32.64823532104492,19.0107536315918,6.234884738922119,12.90792179107666,19.90763092041016,21.345277786254883,43.569637298583984
2000-01-20,0.8728998899459839,56.82667922973633,32.9400634765625,30.01487922668457,13.35426139831543,4.300000190734863,41.719703674316406,20.25759506225586,26.01675033569336,44.31278991699219,67.06903839111328,39.706573486328125,31.00539970397949,74.77611541748047,29.862598419189453,26.73831367492676,26.433982849121094,18.339021682739254,25.179887771606445,27.807785034179688,33.109596252441406,33.66300201416016,5.13411283493042,31.85234642028809,18.90212059020996,6.392066478729248,12.90792179107666,19.97240447998047,21.345277786254883,43.10205841064453
2000-01-21,0.8560765385627747,59.10173797607422,33.001258850097656,29.490428924560547,13.425108909606934,4.300000190734863,42.78705596923828,20.50358009338379,25.33973503112793,44.31278991699219,66.87391662597656,39.176082611083984,30.08915901184082,76.34706115722656,30.584762573242188,26.138450622558597,26.032440185546875,18.61741065979004,24.29249382019043,27.75296401977539,32.88261795043945,32.94844436645508,5.046987056732178,29.057994842529297,18.25032997131348,6.11699914932251,12.90792179107666,20.749696731567383,21.168506622314453,42.46446228027344
2000-01-24,0.8171418905258179,54.79892349243164,33.06924819946289,28.602895736694336,12.840636253356934,4.300000190734863,40.48991775512695,20.56146240234375,25.774961471557617,44.31278991699219,63.80094909667969,37.870216369628906,28.000144958496094,76.34706115722656,30.85802459716797,24.33895492553711,26.054746627807617,18.060630798339844,23.368127822875977,27.11349296569824,31.889612197875977,32.15450668334961,4.947418689727783,29.181787490844727,18.61244010925293,5.782987594604492,12.90792179107666,20.771289825439453,20.5056209564209,40.381614685058594
2000-01-25,0.8632860779762268,54.89783477783203,34.456199645996094,29.490428924560547,12.362432479858398,4.300000190734863,41.626895904541016,20.50358009338379,29.014965057373047,44.31278991699219,65.45936584472656,36.64594268798828,27.89020538330078,74.85465240478516,31.716819763183597,24.79337310791016,26.634727478027344,18.339021682739254,23.55300712585449,26.71155166625977,32.1733283996582,32.65071487426758,4.86651611328125,27.590065002441406,18.17789649963379,5.782987594604492,12.90792179107666,20.209909439086918,20.10787773132324,41.57180404663086
2000-01-26,0.8474239706993103,50.743412017822266,34.7553596496582,29.813167572021484,12.734374046325684,4.300000190734863,39.79383087158203,20.315467834472656,28.33795166015625,44.31278991699219,68.8738021850586,37.46212387084961,27.926851272583008,73.36231994628906,30.13585662841797,24.28441429138184,27.995481491088867,17.556055068969727,21.149642944335938,28.15492248535156,33.0528450012207,31.55905532836914,4.928749084472656,28.47435569763184,18.757272720336918,5.769887924194336,12.90792179107666,19.950807571411133,20.6823844909668,42.1244010925293
2000-01-27,0.845982015132904,48.56727600097656,35.44881820678711,29.08700942993164,12.628103256225586,4.300000190734863,39.58499526977539,19.51963996887207,28.724815368652344,44.31278991699219,69.45915222167969,38.033447265625,27.120561599731445,71.320068359375,30.643333435058597,23.41191291809082,28.79853820800781,16.56427764892578,22.25887680053711,28.136653900146484,33.64865493774414,31.360570907592773,4.704713821411133,29.44709014892578,17.707155227661133,5.678199768066406,12.90792179107666,20.12353515625,20.59399032592773,40.21158981323242
2000-01-28,0.7815719842910767,47.2319221496582,34.428985595703125,28.804615020751957,12.327012062072754,4.300000190734863,38.56404113769531,19.11448860168457,28.434663772583008,44.31278991699219,67.89826202392578,36.31949615478516,26.49751281738281,70.10263061523438,29.355125427246094,24.57525062561035,27.370880126953125,15.85089874267578,21.74122810363769,26.96733283996582,34.670021057128906,31.201778411865234,4.6673760414123535,28.38592338562012,17.381256103515625,5.514468669891357,12.90792179107666,19.90763092041016,20.373029708862305,37.49114608764648
2000-01-31,0.797914445400238,50.39720916748047,35.8431510925293,28.723920822143555,12.025918006896973,4.300000190734863,40.6523551940918,19.3604736328125,28.09615707397461,44.31278991699219,71.50780487060547,36.97242736816406,28.146753311157227,70.53459167480469,30.89706039428711,25.029664993286133,28.79853820800781,15.990097999572754,22.110980987548828,27.369279861450195,35.69139862060547,31.08267974853516,4.530463218688965,28.59815788269043,17.48988914489746,5.553762912750244,12.90792179107666,21.39744758605957,19.75433349609375,37.236106872558594
2000-02-01,0.7709970474243164,51.68309020996094,36.76777648925781,28.23981285095215,12.238458633422852,4.300000190734863,43.738399505615234,19.25918960571289,27.854368209838867,44.31278991699219,71.21514129638672,40.48195266723633,27.853553771972656,69.12077331542969,31.67779541015625,24.66613006591797,29.891586303710938,16.181489944458008,21.667282104492188,27.51545524597168,34.868629455566406,32.69041061401367,4.648703575134277,28.15599822998047,16.982934951782227,5.704397201538086,12.90792179107666,20.57696914672852,20.373029708862305,39.914039611816406
2000-02-02,0.7599412798881531,50.39720916748047,35.72076797485352,28.804615020751957,12.30930233001709,4.300000190734863,42.276588439941406,19.12896156311035,28.82152557373047,44.31278991699219,71.11759948730469,39.66576766967773,28.293344497680664,71.320068359375,31.24838638305664,24.829723358154297,29.40083312988281,15.694305419921877,21.001747131347656,27.04042053222656,34.89698791503906,32.01556396484375,4.723384857177734,27.90839195251465,16.15009117126465,5.8550286293029785,12.90792179107666,20.490596771240234,20.46142578125,39.70149612426758
2000-02-03,0.7945500612258911,50.64449691772461,35.43522644042969,28.038095474243164,11.99049472808838,4.300000190734863,43.738399505615234,18.854040145874023,29.30511283874512,44.31278991699219,66.63007354736328,39.50253677368164,27.853553771972656,73.5979232788086,32.54635238647461,24.229887008666992,29.690828323364254,15.38111400604248,20.7059326171875,26.80290985107422,34.6132926940918,32.90875244140625,4.766944885253906,27.678485870361328,15.425864219665527,5.802634716033936,12.90792179107666,20.18831825256348,20.417224884033203,39.70149612426758
2000-02-04,0.8306006789207458,51.13906478881836,35.12247085571289,28.401182174682617,11.99049472808838,4.300000190734863,44.96817398071289,18.18843078613281,29.498554229736328,44.31278991699219,66.09349822998047,39.91061782836914,27.780242919921875,72.6553955078125,32.7220573425293,23.884525299072266,29.17774772644043,15.65951442718506,20.779874801635746,26.035531997680664,34.074222564697266,33.84161376953125,4.648703575134277,26.811872482299805,15.498291969299316,5.946717262268066,12.90792179107666,20.231502532958984,20.63819122314453,38.298770904541016
